,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2006-03-31,171236000.0,0.0,0.0,-3000.0,0.0,,,0.25631,,0.0,72400000.0,19000.0,2190000.0,55324000.0,,,0.25631,,0.0,0.0,-3000.0,-615000.0,171236000.0,,,,0.0,0.0,98836000.0,,,,,,,,4632000.0,0.0,0.0,,,,,,,,4632000.0,,,101026000.0,0.0,5113040.0,,0.0,,1546000.0
2006-06-30,181161000.0,0.0166,0.0,-5000.0,0.0,,,0.21166,,0.01467,81625000.0,18000.0,2193000.0,50144000.0,,,0.21166,,0.0,-45000.0,-5000.0,-615000.0,181161000.0,,,,0.0,0.0,99536000.0,,,,,,,,2891000.0,0.0,0.0,,,,,,,,2891000.0,,,101729000.0,0.0,5113040.0,,0.0,,295000.0
2006-09-30,191461000.0,0.0,0.0,-7000.0,0.0,,,0.20659,,0.0,89440000.0,17000.0,2166000.0,52629000.0,,,0.20659,,0.0,0.0,-7000.0,-753000.0,191461000.0,,,,0.0,0.0,102021000.0,,,,,,,,3791000.0,0.0,0.0,,,,,,,,3791000.0,,,104187000.0,0.0,5113040.0,,0.0,,1299000.0
2006-12-31,210988000.0,0.01026,0.0,-4000.0,0.0,,,0.24218,,0.0091,107725000.0,57000.0,2167000.0,53871000.0,,,0.24218,,0.0,-126000.0,-4000.0,-933000.0,210988000.0,,,,0.0,0.0,103263000.0,,,,,,,,3636000.0,0.0,0.0,,,,,,,,3636000.0,,,105430000.0,0.0,5113040.0,,0.0,,593000.0
2007-03-31,236487000.0,0.0,0.0,5000.0,0.0,,,0.15954000000000002,,0.0,131305000.0,93000.0,2162000.0,55790000.0,,,0.15954000000000002,,0.0,0.0,5000.0,-1137000.0,236487000.0,,,,0.0,0.0,105182000.0,,,,,,,,2929000.0,0.0,0.0,,,,,,,,2929000.0,,,107344000.0,0.0,5113040.0,,0.0,,1015000.0
2007-06-30,271884000.0,0.016,0.0,-6000.0,0.0,,,0.20909,,0.01173,165803000.0,116000.0,2168000.0,54337000.0,,,0.20909,,0.0,-45000.0,-6000.0,-1265000.0,271884000.0,,,,0.0,0.0,106081000.0,,,,,,,,3025000.0,0.0,0.0,,,,,,,,3025000.0,,,108249000.0,0.0,5113040.0,,0.0,,459000.0
2007-09-30,303928000.0,0.0,0.0,-4000.0,0.0,,,0.16802,,0.0,196508000.0,312000.0,2172000.0,55676000.0,,,0.16802,,0.0,0.0,-4000.0,-1467000.0,303928000.0,,,,0.0,0.0,107420000.0,,,,,,,,3061000.0,0.0,0.0,,,,,,,,3061000.0,,,109592000.0,0.0,5113040.0,,0.0,,1036000.0
2007-12-31,359639000.0,0.01052,0.0,-4000.0,0.0,,,0.24384,,0.00971,250979000.0,313000.0,2173000.0,56916000.0,,,0.24384,,0.0,-556000.0,-4000.0,-1392000.0,359639000.0,,,,0.0,0.0,108660000.0,,,,,,,,4055000.0,0.0,0.0,,,,,,,,4055000.0,,,110833000.0,0.0,5113040.0,,0.0,,562000.0
2008-03-31,427543000.0,0.0,-588000.0,2000.0,2039000.0,,,0.13965999999999998,,0.0,317218000.0,308000.0,2171000.0,57709000.0,,,0.13965999999999998,,16000.0,-384000.0,2000.0,-1371000.0,427543000.0,,,,1454000.0,867000.0,110325000.0,,,,,,,,1482000.0,0.0,0.0,,,,,,,,1459000.0,,,112496000.0,602000.0,5113040.0,,0.0,,-579950.0
2008-06-30,488719000.0,0.1377,359000.0,21000.0,2090000.0,,,0.24824,,0.05817000000000001,377035000.0,301000.0,2098000.0,56834000.0,,,0.24824,,18000.0,-27000.0,21000.0,-1547000.0,488719000.0,,,,2719000.0,2373000.0,111684000.0,,,,,,,,3351000.0,0.0,0.0,,,,,,,,3351000.0,,,113782000.0,609000.0,5113040.0,,0.0,,359000.0
2008-09-30,544423000.0,0.0,1291000.0,-6000.0,1942000.0,,,0.17040999999999998,,0.0,430781000.0,293000.0,2104000.0,58792000.0,,,0.17040999999999998,,17000.0,-1000.0,-6000.0,-1427000.0,544424000.0,,,,9015000.0,401000.0,113642000.0,,,,,,,,3408000.0,0.0,0.0,,,,,,,,3256000.0,,,115746000.0,613000.0,5113040.0,,0.0,,1351270.0
2008-12-31,521807000.0,0.1377,-708000.0,-86000.0,2041000.0,,,0.02754,,0.09972,409013000.0,292000.0,2168000.0,57944000.0,,,0.02754,,19000.0,-306000.0,-86000.0,-1063000.0,521807000.0,,,,16188000.0,1722000.0,112794000.0,,,,,,,,-46000.0,0.0,0.0,,,,,,,,129000.0,,,114962000.0,626000.0,5113040.0,,0.0,,-769250.0
2009-03-31,501907000.0,0.0,1007000.0,-14000.0,2732000.0,,,0.11799,,0.0,387699000.0,279000.0,2182000.0,59358000.0,,,0.11799,,22000.0,0.0,-14000.0,-1232000.0,501907000.0,,,,14566000.0,286000.0,114208000.0,,,,,,,,2444000.0,0.0,0.0,,,,,,,,2435000.0,,,116390000.0,628000.0,5113040.0,,0.0,,1010720.0
2009-03-31,501907.008,232444.992,1295.0,23391.0,409.0,0.0,0.0,198035.008,0.0,5501.0,3814.0,268836.0,0.0,0.0,0.0,0.0,227275.008,0.0,37274.0,4287.0,626.0,194.0,279.0,0.0,139.0,14.0,501907.008,265228.99199999997,231956.992,0.0,0.0,0.0,0.0,28540.0,0.0,0.0,4732.0,119787.0,99657.0,0.0,0.0,0.0,0.0,4222.0,0.0,0.0,15908.0,501.0,2182.0,114208.0,53978.0,6491.0,0.0,52325.0,0.0,1414.0
