,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados,Receitas da Intermediação Financeira,Despesas da Intermediação Financeira,Resultado Bruto Intermediação Financeira,Outras Despesas/Receitas Operacionais,Receitas de Prestação de Serviços,Despesas de Pessoal,Outras Despesas Administrativas,Despesas Tributárias,Outras Receitas Operacionais,Outras Despesas Operacionais,Resultado da Equivalência Patrimonial,Resultado Operacional,Resultado Não Operacional,Receitas,Despesas,Resultado Antes Tributação/Participações,Provisão para IR e Contribuição Social,IR Diferido,Participações/Contribuições Estatutárias,Reversão dos Juros sobre Capital Próprio,Part. de Acionistas Não Controladores.1,Lucro/Prejuízo do Período
2017-12-31,103232.0,31478.0,208.0,1486.0,9.0,0.0,0.0,24555.0,0.0,4811.0,409.0,71716.0,23651.0,0.0,0.0,0.0,36666.0,0.0,10122.0,1277.0,38.0,0.0,0.0,0.0,38.0,0.0,103232.0,16403.0,0.0,0.0,14043.0,0.0,0.0,0.0,0.0,0.0,2360.0,30677.0,18271.0,0.0,7020.0,0.0,0.0,0.0,0.0,0.0,5386.0,0.0,0.0,56152.0,31028.0,0.0,0.0,25124.0,0.0,0.0,2362.0,-507.0,1855.0,-2380.0,10.0,-1036.0,-1326.0,-88.0,98.0,-38.0,0.0,-525.0,0.0,0.0,0.0,-525.0,-95.0,0.0,0.0,0.0,0.0,-620.0
2018-03-31,185054.0,36460.0,435.0,1822.0,9.0,0.0,0.0,28093.0,0.0,5540.0,561.0,148594.0,24050.0,60826.0,0.0,0.0,52596.0,0.0,9935.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,185054.0,16153.0,0.0,0.0,14248.0,0.0,0.0,0.0,0.0,0.0,1905.0,51627.0,39026.0,0.0,7125.0,0.0,0.0,0.0,0.0,0.0,5476.0,0.0,0.0,117274.0,82028.0,9000.0,0.0,25124.0,0.0,1122.0,3333.0,-809.0,2524.0,-536.0,2119.0,-1669.0,-757.0,-330.0,148.0,-47.0,0.0,1988.0,0.0,0.0,0.0,1988.0,-866.0,0.0,0.0,0.0,0.0,1122.0
2018-06-30,174644.0,41428.0,610.0,4604.0,9.0,0.0,0.0,29632.0,0.0,6077.0,496.0,133216.0,0.0,80629.0,0.0,0.0,41870.0,0.0,9622.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,174644.0,18896.0,86.0,0.0,16074.0,0.0,0.0,0.0,0.0,0.0,2736.0,37292.0,29780.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,5576.0,0.0,0.0,118456.0,82028.0,9000.0,0.0,27612.0,-184.0,0.0,3505.0,-932.0,2573.0,161.0,2956.0,-1563.0,-877.0,-414.0,69.0,-10.0,0.0,2734.0,-1.0,0.0,-1.0,2733.0,-1062.0,0.0,-305.0,0.0,0.0,1366.0
2018-09-30,173491.008,41819.0,191.0,1942.0,565.0,0.0,0.0,34017.0,0.0,4674.0,430.0,131672.0,1003.0,74668.0,0.0,0.0,45801.0,0.0,9196.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,173491.008,20677.0,2109.0,0.0,16401.0,0.0,0.0,0.0,0.0,0.0,2167.0,33668.0,26594.0,0.0,1508.0,0.0,0.0,0.0,0.0,0.0,5566.0,0.0,0.0,119146.0,82028.0,9000.0,0.0,27612.0,-244.0,750.0,3749.0,-800.0,2949.0,-1654.0,381.0,-1422.0,-806.0,-190.0,391.0,-8.0,0.0,1295.0,0.0,0.0,0.0,1295.0,-545.0,0.0,0.0,0.0,0.0,750.0
2018-12-31,166424.992,69872.0,809.0,32999.0,2478.0,0.0,0.0,29516.0,0.0,3652.0,418.0,96553.0,1019.0,43692.0,0.0,0.0,41174.0,0.0,9738.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,166424.992,15009.0,2527.0,0.0,9036.0,0.0,0.0,0.0,0.0,0.0,3446.0,32377.0,25757.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,5644.0,0.0,0.0,119039.0,82028.0,9000.0,0.0,28093.0,-82.0,0.0,4045.0,-468.0,3577.0,-2153.0,155.0,-1492.0,-765.0,-178.0,135.0,-8.0,0.0,1424.0,4.0,4.0,0.0,1428.0,10.0,0.0,-550.0,0.0,0.0,888.0
2019-03-31,164180.0,45787.0,211.0,10104.0,1950.0,0.0,0.0,29916.0,0.0,3032.0,574.0,118393.0,1035.0,70665.0,0.0,0.0,36268.0,0.0,9588.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,164180.0,13471.0,2805.0,0.0,8360.0,0.0,0.0,0.0,0.0,0.0,2306.0,31778.0,25491.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,5708.0,0.0,0.0,118931.0,82028.0,9000.0,0.0,28093.0,-61.0,-129.0,2904.0,-577.0,2327.0,-2538.0,0.0,-1670.0,-797.0,-107.0,48.0,-12.0,0.0,-211.0,0.0,0.0,0.0,-211.0,82.0,0.0,0.0,0.0,0.0,-129.0
2019-06-30,181850.0,49354.0,211.0,16707.0,2885.0,0.0,0.0,25954.0,0.0,3079.0,518.0,132496.0,1052.0,87117.0,0.0,0.0,34482.0,0.0,9093.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,181850.0,17143.0,2717.0,0.0,12956.0,0.0,0.0,0.0,0.0,0.0,1470.0,45335.0,39367.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,5789.0,0.0,0.0,119372.0,82028.0,9000.0,0.0,28344.0,0.0,0.0,2818.0,-599.0,2219.0,-1571.0,739.0,-1680.0,-713.0,-192.0,288.0,-13.0,0.0,648.0,0.0,0.0,0.0,648.0,-231.0,0.0,-37.0,0.0,0.0,380.0
2019-09-30,201630.0,72871.0,321.0,19439.0,32970.0,0.0,0.0,17391.0,0.0,2302.0,448.0,128759.0,1069.0,87456.0,0.0,0.0,30321.0,0.0,9257.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,201630.0,33591.0,18803.0,0.0,12989.0,0.0,0.0,0.0,0.0,0.0,1799.0,47756.0,41883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,0.0,0.0,120283.0,82028.0,9000.0,0.0,28344.0,0.0,911.0,4030.0,-1089.0,2941.0,-1447.0,1034.0,-1539.0,-831.0,-282.0,182.0,-11.0,0.0,1494.0,0.0,0.0,0.0,1494.0,-583.0,0.0,0.0,0.0,0.0,911.0
2019-12-31,176936.992,57121.0,394.0,13000.0,32186.0,0.0,0.0,10407.0,0.0,748.0,386.0,119816.0,1082.0,85988.0,0.0,0.0,21396.0,0.0,10789.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,176936.992,6681.0,780.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,4848.0,47179.0,41232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5947.0,1.0,0.0,123076.0,82028.0,9000.0,0.0,29326.0,2722.0,0.0,3343.0,-700.0,2643.0,-1991.0,1406.0,-2250.0,-906.0,-258.0,22.0,-5.0,0.0,652.0,0.0,0.0,0.0,652.0,532.0,0.0,-119.0,0.0,0.0,1065.0
2020-03-31,195027.008,64262.0,387.0,24699.0,17970.0,0.0,0.0,20146.0,0.0,505.0,555.0,130765.0,0.0,99801.0,0.0,0.0,19501.0,0.0,10995.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,195027.008,34322.0,23120.0,0.0,9723.0,0.0,0.0,0.0,0.0,0.0,1479.0,37123.0,28883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240.0,2.0,0.0,123580.0,82028.0,9000.0,0.0,29326.0,2722.0,504.0,2958.0,-616.0,2342.0,-1425.0,581.0,-1312.0,-821.0,-175.0,308.0,-6.0,0.0,917.0,0.0,0.0,0.0,917.0,-402.0,0.0,-11.0,0.0,0.0,504.0
