,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2009-09-30,9272577.024,5911507.967999999,134034.0,3185370.1119999997,396868.992,398592.992,59.0,1405277.9519999998,11179.0,359753.984,20372.0,3291121.92,0.0,1388306.0480000002,127673.0,0.0,1341689.9840000002,116763.0,316014.016,676.0,69947.0,4775.0,59535.0,0.0,5637.0,0.0,9272577.024,6918753.792,3296389.12,2860423.936,18044.0,56448.0,10467.0,229188.0,109890.0,0.0,337904.0,1689682.0480000002,1496344.064,0.0,0.0,0.0,0.0,0.0,104641.0,0.0,88697.0,1146.0,123.0,662872.0,436368.0,0.0,7571.0,179888.992,17593.0,21451.0
2009-12-31,8944222.207999999,5520716.8,112571.0,2801414.912,394288.992,391032.992,1.0,1334397.0559999999,13264.0,451248.0,22499.0,3351080.96,0.0,1373757.9519999998,143811.008,0.0,1483815.04,116101.0,232920.0,676.0,72424.0,4019.0,63142.0,0.0,5263.0,0.0,8944222.207999999,6265588.223999999,3217787.9039999996,2371446.016,8576.0,3488.0,12324.0,232060.0,91003.0,0.0,328903.00800000003,2012332.032,1796971.0080000001,0.0,0.0,0.0,0.0,0.0,128643.0,0.0,86718.0,1063.0,125.0,665113.9839999999,436368.0,0.0,5974.0,223736.0,-964.0,0.0
2009-12-31,8944222000.0,0.0,665114000.0,8279108000.0,15135000.0,0.0,121048000.0,5832000.0,-5616000.0,5974000.0,1063000.0,65849000.0,222772000.0,0.0,5616000.0,,0.0,0.0,3760000.0,128643000.0,63142000.0,0.0,0.0,,665114000.0,,8944222000.0,323063000.0,10879000.0,-59810000.0,5263000.0,52178000.0,57742000.0,128643000.0,0.0,,1688000.0,-47634000.0,-30768000.0,,0.0,0.08899,,,11912000.0,,0.0,436368000.0,,57730000.0,57730000.0,,23824000.0,11912000.0,0.01945,0.08899
2010-03-31,9314923.52,5965197.824,120224.0,3003614.9760000003,531972.0,405755.008,64.0,1408041.9840000002,7305.0,465254.016,22967.0,3279834.1119999997,0.0,1248861.952,144526.0,0.0,1515225.9840000002,127189.0,243355.008,676.0,69892.0,4017.0,60970.0,0.0,4905.0,0.0,9314923.52,6726061.056,3128867.0719999997,2858464.0,11794.0,44741.0,4072.0,255420.0,93645.0,0.0,329057.984,1894606.976,1706905.9840000002,0.0,7604.0,0.0,0.0,0.0,93215.0,0.0,86882.0,1064.0,130.0,693062.016,436368.0,0.0,5917.0,223736.0,167.0,26874.0
2010-03-31,9314924000.0,0.0,693062000.0,8621862000.0,10123000.0,0.0,122027000.0,9907000.0,-5699000.0,5917000.0,1064000.0,71611000.0,250777000.0,0.0,5699000.0,,0.0,0.0,3728000.0,93215000.0,60970000.0,6703000.0,0.0,,693062000.0,,9314924000.0,349065000.0,10604000.0,-63002000.0,4905000.0,72522000.0,29856000.0,93215000.0,0.0,,1532000.0,-45416000.0,6872000.0,,0.0,0.12120999999999997,,,19736000.0,,0.0,436368000.0,,29852000.0,29852000.0,,39472000.0,19750720.0,0.0327,0.12120999999999997
2010-06-30,9174255000.0,0.0,719421000.0,8454834000.0,12919000.0,0.0,122676000.0,9907000.0,-6034000.0,4260000.0,1235000.0,70892000.0,278793000.0,0.0,6034000.0,,0.0,0.0,3616000.0,98325000.0,60023000.0,0.0,0.0,,719421000.0,,9174255000.0,323681000.0,10587000.0,-64704000.0,4553000.0,97484000.0,30955000.0,98325000.0,0.0,,1602000.0,-50168000.0,6962000.0,,0.0,0.12514,,,15567000.0,,0.0,436368000.0,,30952000.0,30952000.0,,31134000.0,14970710.0,0.0327,0.12514
2010-06-30,9174254.592,5806449.152000001,113685.0,2832169.9839999997,552993.024,425908.992,0.0,1428803.968,1376.0,419815.008,31697.0,3299347.9680000003,0.0,1234792.96,145544.0,0.0,1555352.96,129416.0,233566.0,676.0,68458.0,3882.0,60023.0,0.0,4553.0,0.0,9174254.592,6369537.024,3122812.9280000003,2507774.976,20081.0,59976.0,3793.0,228335.008,95346.0,0.0,331417.984,2083929.9840000002,1905426.9440000001,0.0,0.0,0.0,0.0,0.0,98325.0,0.0,80178.0,1235.0,132.0,719420.9920000001,436368.0,0.0,5706.0,278792.99199999997,-1446.0,0.0
2010-09-30,8999701000.0,0.0,749044000.0,8250657000.0,16088000.0,0.0,127248000.0,9907000.0,-6333000.0,5435000.0,1010000.0,71599000.0,307241000.0,0.0,6333000.0,,0.0,0.0,3696000.0,117754000.0,61626000.0,8855000.0,0.0,,749044000.0,,8999701000.0,322512000.0,10532000.0,-67600000.0,4199000.0,101366000.0,33146000.0,117754000.0,0.0,,1566000.0,-50752000.0,6737000.0,,0.0,0.13163,,,21949000.0,,0.0,436368000.0,,33144000.0,33144000.0,,43898000.0,20667000.0,0.0327,0.13163
2010-09-30,8999701.504,5506383.872,124367.0,2497646.08,590702.0160000001,473244.0,82.0,1392994.0480000002,6346.0,387876.0,33127.0,3423617.0239999997,0.0,1230775.04,149260.0,0.0,1670242.9440000001,124799.0,248019.008,521.0,69700.0,3875.0,61626.0,0.0,4199.0,0.0,8999701.504,6250717.183999999,3297575.936,2195464.96,26260.0,55759.0,5447.0,209436.992,113075.0,0.0,347697.984,1998796.032,1789543.936,0.0,1366.0,0.0,0.0,0.0,117754.0,0.0,90132.0,1010.0,134.0,749043.968,436368.0,0.0,5435.0,278792.99199999997,-1762.0,30210.0
2010-12-31,9490197000.0,0.0,790011000.0,8700186000.0,22064000.0,0.0,123404000.0,10343000.0,-6690000.0,2250000.0,1131000.0,69658000.0,351393000.0,0.0,6690000.0,,0.0,0.0,3599000.0,104633000.0,65697000.0,17372000.0,0.0,,790011000.0,,9490197000.0,360051000.0,11613000.0,-68599000.0,4923000.0,82292000.0,87724000.0,104633000.0,0.0,,1781000.0,-51692000.0,-35213000.0,,0.0,0.17329,,,25588000.0,,0.0,436368000.0,,87717000.0,87717000.0,,25588000.0,25568350.0,0.03415,0.17329
