,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2006-03-31,12435439000.0,0.0,78096000.0,0.0,123290000.0,0.0,,0.53851,,168885000.0,1464900000.0,0.0,,298129000.0,1464900000.0,,0.0,,0.0,,1299000000.0,0.0,0.0,,0.0,,12435439000.0,0.0,0.0,0.0,75129000.0,10970539000.0,0.0,34436000.0,-129244000.0,0.0,0.0,-145052000.0,81287000.0,0.0,,,,,1689399000.0,0.0,0.0,,,46851000.0,0.53851,,81287000.0,0.0,42610000.0,0.0
2006-06-30,12331624000.0,0.0,80207000.0,0.0,107006000.0,0.0,,0.33999,,174039000.0,1447806000.0,0.0,,305763000.0,1447806000.0,,0.0,,0.0,,1299000000.0,0.0,0.0,,0.0,,12331624000.0,0.0,0.0,0.0,67469000.0,10883818000.0,0.0,19163000.0,-131724000.0,-3385000.0,0.0,-143343000.0,52128000.0,0.0,,,,,1624201000.0,0.0,0.0,,,29580000.0,0.33999,,52128000.0,0.0,41800000.0,9483000.0
2006-09-30,12293998000.0,0.0,121145000.0,0.0,143819000.0,0.1,,0.40544,,177095000.0,1483949000.0,0.0,,312679000.0,1483949000.0,,0.0,,0.0,,1299000000.0,0.0,0.0,,0.0,,12293998000.0,0.0,0.0,0.0,74498000.0,10810049000.0,0.0,46708000.0,-135584000.0,0.0,0.0,-154790000.0,81982000.0,0.0,,,,,1522463000.0,0.0,0.0,,,35274000.0,0.40544,,81982000.0,0.0,41130000.0,0.0
2006-12-31,12477424000.0,0.0,127276000.0,0.0,162849000.0,0.0,,1.04629,,177376000.0,1502348000.0,0.0,,316251000.0,1502348000.0,,0.0,,0.0,,1299000000.0,0.0,0.0,,0.0,,12477424000.0,0.0,0.0,0.0,67919000.0,10975076000.0,0.0,11812000.0,-138875000.0,-14851000.0,0.0,-158870000.0,117692000.0,0.0,,,,,1467453000.0,0.0,0.0,,,91029000.0,1.04629,,117692000.0,0.0,40499000.0,9943000.0
2007-03-31,12455093000.0,0.0,90027000.0,6770000.0,111584000.0,1.0,,0.19121,,178880000.0,1504488000.0,0.0,,322508000.0,1504488000.0,,0.0,,0.0,,1299000000.0,17633000.0,17633000.0,,0.0,,12455093000.0,0.0,6770000.0,0.0,77868000.0,10950605000.0,0.0,24403000.0,-143628000.0,0.0,0.0,-144059000.0,41039000.0,0.0,,,,,1419754000.0,0.0,0.0,,,16636000.0,0.19121,,41039000.0,0.0,93904000.0,5028000.0
2007-06-30,12878742000.0,0.0,105947000.0,4023000.0,130025000.0,0.9,,0.6878,,186373000.0,1563065000.0,0.0,,332406000.0,1563065000.0,,0.0,,0.0,,1299000000.0,17744000.0,17744000.0,,0.0,,12878742000.0,0.0,4023000.0,0.0,62772000.0,11315677000.0,0.0,21767000.0,-146033000.0,-10590000.0,0.0,-144957000.0,92197000.0,0.0,,,,,1476722000.0,0.0,0.0,,,59840000.0,0.6878,,92197000.0,0.0,134040000.0,5545000.0
2007-09-30,13286599000.0,0.0,111225000.0,3504000.0,160813000.0,0.0,,0.34618000000000004,,187093000.0,1579607000.0,0.0,,337995000.0,1579607000.0,,0.0,,0.0,,1299000000.0,33426000.0,33426000.0,,0.0,,13286599000.0,0.0,3504000.0,0.0,72654000.0,11706992000.0,0.0,36930000.0,-150902000.0,0.0,0.0,-200934000.0,67048000.0,0.0,,,,,1524280000.0,0.0,0.0,,,30118000.0,0.34618000000000004,,67048000.0,0.0,119794000.0,5587000.0
2007-12-31,14143065000.0,0.0,560246000.0,-77912000.0,201225000.0,0.07923999999999999,,1.30055,,187452000.0,1602499000.0,0.0,,341752000.0,1602499000.0,,0.0,,0.0,,1299000000.0,16348000.0,16348000.0,,0.0,,14143065000.0,0.0,-77912000.0,0.0,65710000.0,12540566000.0,0.0,-61564000.0,-154300000.0,-9187000.0,0.0,-186458000.0,60773000.0,0.0,,,,,1537055000.0,0.0,0.0,,,113150000.0,1.30055,,60773000.0,115769000.0,102274000.0,5692000.0
2008-03-31,15192319000.0,0.0,506305000.0,2944000.0,233808000.0,0.0,,0.36681,,185273000.0,1651695000.0,0.0,,344622000.0,1651695000.0,,0.0,,0.0,,1299000000.0,31930000.0,31930000.0,,0.0,,15192319000.0,5726.0,2944000.0,0.0,311877000.0,13540624000.0,0.0,34874000.0,-159349000.0,0.0,0.0,-159074000.0,66787000.0,0.0,,,,,1571736000.0,0.0,0.0,,,31913000.0,0.36681,,66787000.0,0.0,118887000.0,5754000.0
2008-06-30,15053624000.0,0.0,252410000.0,-279000.0,300281000.0,0.0,,1.99051,,183339000.0,1725804000.0,0.0,,347991000.0,1725804000.0,,0.0,,0.0,,1299000000.0,13562000.0,13562000.0,,0.0,,15053624000.0,5801.0,-279000.0,0.0,288587000.0,13327820000.0,0.0,13283000.0,-164652000.0,-18464000.0,0.0,-192873000.0,204925000.0,0.0,,,,,1489849000.0,0.0,0.0,,,173178000.0,1.99051,,204925000.0,0.0,126523000.0,5776000.0
